PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
4901788,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901790,PSAL,20180308,,3,Salinity drift,ME
4901792,PSAL,20170928,,3,Salinity drift,ME
4901794,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901797,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901818,PSAL,20200121,,2,Salinity drift,ME
4901822,PSAL,20190118,,3,Salinity drift,ME
4901823,PSAL,20190118,,2,Salinity drift,ME
4901824,PSAL,20161217,,4,Salinity drift,ME
4901824,TEMP,20161217,,4,Temperature drift,ME
4901825,PSAL,20170926,,3,Salinity drift,ME
4902414,PSAL,20201110,,4,Salinity drift,ME
4902465,PSAL,20200121,,2,Salinity drift,ME
4902470,PSAL,20200915,,4,Salinity drift,ME
4902480,DOXY,20200420,,4,Optode sensor failed,ME
